,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,timeseries
283,Agency_43,SKU_03,13.2822,2013-01-01,492612703,718394219,21.76637931,1252.018006,1142.380537,109.637469,184082,106262,0,0,1,0,0,0,0,0,0,0,0,0,8.75686040253322,98
274,Agency_28,SKU_03,1.0152,2013-01-01,492612703,718394219,29.96875,1397.792553,1397.792553,0.0,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,0.0,30
272,Agency_25,SKU_01,17.172,2013-01-01,492612703,718394219,25.845238100000003,1169.252358,1066.777516,102.47484200000001,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,8.764133875708636,226
271,Agency_16,SKU_03,210.231,2013-01-01,492612703,718394219,22.21973684,1250.282738,1177.334926,72.947812,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,5.834505250923491,57
270,Agency_57,SKU_17,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,0.0,42
269,Agency_15,SKU_05,161.2836,2013-01-01,492612703,718394219,22.21973684,1295.881007,1240.484699,55.396308,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,4.274798974656166,94
268,Agency_28,SKU_08,8.6904,2013-01-01,492612703,718394219,29.96875,1534.6478869999999,1512.079536,22.568351,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,1.4705882170872204,34
267,Agency_36,SKU_04,0.0,2013-01-01,492612703,718394219,21.3125,0.0,0.0,0.0,13110,94238,0,0,1,0,0,0,0,0,0,0,0,0,0.0,232
266,Agency_35,SKU_03,2.5380000000000003,2013-01-01,492612703,718394219,21.3125,1159.148936,1159.148936,0.0,14138,93105,0,0,1,0,0,0,0,0,0,0,0,0,0.0,89
265,Agency_58,SKU_01,5547.744000000001,2013-01-01,492612703,718394219,22.21973684,1216.057385,1108.412346,107.64503899999998,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,8.851970336909716,218
273,Agency_58,SKU_07,26.55,2013-01-01,492612703,718394219,22.21973684,1124.995932,1098.7502539999998,26.245678,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,2.3329575915302065,224
306,Agency_60,SKU_03,335.01599999999996,2013-01-01,492612703,718394219,22.21973684,1265.715371,1174.171358,91.544013,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,7.232590762303384,187
284,Agency_36,SKU_03,5.5836,2013-01-01,492612703,718394219,21.3125,1176.375725,962.1083169,214.26740809999998,13110,94238,0,0,1,0,0,0,0,0,0,0,0,0,18.21419836761762,233
286,Agency_58,SKU_03,229.68900000000002,2013-01-01,492612703,718394219,22.21973684,1261.848344,1164.8596730000002,96.988671,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,7.686238323422486,220
304,Agency_60,SKU_07,35.8425,2013-01-01,492612703,718394219,22.21973684,1127.277698,1058.74021,68.537488,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,6.079911642144453,191
303,Agency_29,SKU_04,44.2188,2013-01-01,492612703,718394219,27.85,1898.729291,1452.4492189999999,446.28007199999996,28329,93614,0,0,1,0,0,0,0,0,0,0,0,0,23.504144277721576,173
302,Agency_60,SKU_01,9504.54,2013-01-01,492612703,718394219,22.21973684,1221.240097,1129.151612,92.08848499999999,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,7.540571688255008,185
301,Agency_25,SKU_21,0.0,2013-01-01,492612703,718394219,25.845238100000003,0.0,0.0,0.0,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,0.0,231
300,Agency_36,SKU_22,5.0268,2013-01-01,492612703,718394219,21.3125,2031.1795769999999,2031.1795769999999,0.0,13110,94238,0,0,1,0,0,0,0,0,0,0,0,0,0.0,234
299,Agency_15,SKU_03,38.2392,2013-01-01,492612703,718394219,22.21973684,1250.585106,1161.773266,88.81184,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,7.101623038200488,93
298,Agency_49,SKU_05,2653.1279999999997,2013-01-01,492612703,718394219,24.05289256,1325.465659,1253.554525,71.91113399999999,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,5.425348707582019,208
297,Agency_58,SKU_04,2051.3178,2013-01-01,492612703,718394219,22.21973684,1762.6350920000002,1602.02154,160.613552,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,9.112127219579943,219
285,Agency_15,SKU_04,225.6948,2013-01-01,492612703,718394219,22.21973684,1744.25837,1643.638973,100.61939699999999,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,5.768606230050654,92
296,Agency_49,SKU_02,2663.0640000000003,2013-01-01,492612703,718394219,24.05289256,1225.8226240000001,1217.6404949999999,8.182129,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0.6674806648045679,209
294,Agency_53,SKU_02,5728.428000000001,2013-01-01,492612703,718394219,23.89354839,1144.013585,1131.120826,12.892759,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,1.1269760402364453,239
293,Agency_49,SKU_07,3.0975,2013-01-01,492612703,718394219,24.05289256,0.0,0.0,0.0,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0.0,212
292,Agency_16,SKU_01,9196.524,2013-01-01,492612703,718394219,22.21973684,1204.623733,1112.027675,92.596058,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,7.686720381093472,55
291,Agency_25,SKU_03,0.5076,2013-01-01,492612703,718394219,25.845238100000003,1264.162234,1152.4734050000002,111.688829,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,8.835007564385126,228
290,Agency_53,SKU_07,15.4875,2013-01-01,492612703,718394219,23.89354839,1008.350848,1008.350848,0.0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.0,240
289,Agency_16,SKU_20,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,0.0,61
288,Agency_49,SKU_01,2225.448,2013-01-01,492612703,718394219,24.05289256,1226.108241,1220.0712199999998,6.037021,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0.49237259795891064,205
287,Agency_53,SKU_01,3568.212,2013-01-01,492612703,718394219,23.89354839,1144.982727,1136.569882,8.412844999999999,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.7347573724577243,235
295,Agency_53,SKU_05,4390.7607,2013-01-01,492612703,718394219,23.89354839,1307.482211,1287.0734,20.408811,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,1.5609245638906821,238
175,Agency_44,SKU_01,0.0,2013-01-01,492612703,718394219,21.76637931,0.0,0.0,0.0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0.0,126
349,Agency_26,SKU_03,0.0,2013-01-01,492612703,718394219,18.855,1571.884248,1434.800123,137.084125,32267,91330,0,0,1,0,0,0,0,0,0,0,0,0,8.721006344736905,194
173,Agency_02,SKU_01,6512.94,2013-01-01,492612703,718394219,22.14791667,1112.754748,1033.372521,79.382227,3137874,240809,0,0,1,0,0,0,0,0,0,0,0,0,7.133847520549963,62
62,Agency_45,SKU_01,32.616,2013-01-01,492612703,718394219,30.81142857,1176.035417,1176.035417,0.0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0.0,243
61,Agency_48,SKU_23,0.0,2013-01-01,492612703,718394219,24.05289256,0.0,0.0,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0,155
60,Agency_01,SKU_03,35.955,2013-01-01,492612703,718394219,17.072,1239.734043,1141.894806,97.839237,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,7.891953726078328,251
59,Agency_17,SKU_05,739.8342,2013-01-01,492612703,718394219,22.21973684,1302.989855,1229.401214,73.58864100000001,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,5.647675668203879,258
58,Agency_51,SKU_04,3721.5359999999996,2013-01-01,492612703,718394219,24.05289256,1727.4863489999998,1411.296353,316.189996,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,18.303472915026784,261
57,Agency_38,SKU_03,2567.9484,2013-01-01,492612703,718394219,22.21973684,1254.941546,1211.0090089999999,43.932536999999996,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,3.5007636124591257,269
56,Agency_17,SKU_02,856.548,2013-01-01,492612703,718394219,22.21973684,1201.125,1124.020355,77.10464499999999,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,6.419368924966176,259
55,Agency_13,SKU_03,276.219,2013-01-01,492612703,718394219,22.21973684,1250.632814,1158.3884449999998,92.24436899999999,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,7.375815504549841,277
63,Agency_48,SKU_17,0.0,2013-01-01,492612703,718394219,24.05289256,0.0,0.0,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0,157
54,Agency_17,SKU_01,79.164,2013-01-01,492612703,718394219,22.21973684,1201.125,1143.050563,58.074436999999996,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,4.835003600790925,255
52,Agency_41,SKU_03,737.5428,2013-01-01,492612703,718394219,23.89354839,1239.869073,1166.78186,73.087213,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.8947524856924955,284
51,Agency_01,SKU_04,230.2956,2013-01-01,492612703,718394219,17.072,1725.7118269999999,1467.68186,258.029967,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,14.952088927185642,250
50,Agency_38,SKU_04,2115.2178,2013-01-01,492612703,718394219,22.21973684,1723.634393,1642.597622,81.036771,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,4.701505802454708,268
49,Agency_53,SKU_15,0.0,2013-01-01,492612703,718394219,23.89354839,0.0,0.0,0.0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.0,241
48,Agency_48,SKU_03,6493.814243,2013-01-01,492612703,718394219,24.05289256,1330.643851,1263.553534,67.090317,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,5.0419439393629295,152
47,Agency_51,SKU_05,2211.3873,2013-01-01,492612703,718394219,24.05289256,1323.072771,1201.050507,122.02226399999999,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,9.222641919217606,263
46,Agency_20,SKU_23,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,0.0,106
45,Agency_01,SKU_11,7.667999999999999,2013-01-01,492612703,718394219,17.072,1779.102113,1672.084507,107.017606,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.015259338855048,254
53,Agency_20,SKU_21,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,0.0,107
43,Agency_51,SKU_02,3318.5159999999996,2013-01-01,492612703,718394219,24.05289256,1218.473539,1127.936534,90.53700500000001,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,7.430362835314719,264
64,Agency_45,SKU_02,40.5,2013-01-01,492612703,718394219,30.81142857,1178.3410609999999,1178.3410609999999,0.0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0.0,247
66,Agency_55,SKU_01,3777.3,2013-01-01,492612703,718394219,21.20731707,1144.459051,1014.8786380000001,129.580413,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,11.322415851119866,287
84,Agency_10,SKU_01,2767.5,2013-01-01,492612703,718394219,25.36,1185.2452,1077.629812,107.615388,1716027,117463,0,0,1,0,0,0,0,0,0,0,0,0,9.07958859483253,131
83,Agency_45,SKU_03,33.9246,2013-01-01,492612703,718394219,30.81142857,1317.206572,1317.206572,0.0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0.0,245
82,Agency_45,SKU_08,8.5626,2013-01-01,492612703,718394219,30.81142857,1499.532193,1499.532193,0.0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0.0,248
81,Agency_38,SKU_21,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,0.0,273
80,Agency_33,SKU_04,0.7029,2013-01-01,492612703,718394219,23.7,1992.3687579999998,1842.772087,149.596671,39719,91375,0,0,1,0,0,0,0,0,0,0,0,0,7.508483075701792,292
79,Agency_17,SKU_03,12.0978,2013-01-01,492612703,718394219,22.21973684,1250.585106,1180.9726970000002,69.612409,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,5.566387178770703,257
78,Agency_07,SKU_01,6841.044,2013-01-01,492612703,718394219,25.36,1175.324069,1085.409365,89.914704,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,7.6502052813826955,295
77,Agency_50,SKU_05,4190.562,2013-01-01,492612703,718394219,24.07901235,1319.212094,1226.521583,92.690511,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,7.026202338621071,304
65,Agency_38,SKU_14,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,0.0,272
76,Agency_55,SKU_05,201.0294,2013-01-01,492612703,718394219,21.20731707,1282.9005710000001,1053.0450230000001,229.855548,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,17.916863800351365,290
74,Agency_45,SKU_04,185.7573,2013-01-01,492612703,718394219,30.81142857,1743.1753260000003,1708.807629,34.367697,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,1.9715571054382854,244
73,Agency_50,SKU_02,10098.431999999999,2013-01-01,492612703,718394219,24.07901235,1225.171481,1125.231213,99.940268,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,8.157247336383273,305
72,Agency_55,SKU_02,824.3639999999999,2013-01-01,492612703,718394219,21.20731707,1113.745427,1069.704737,44.040690000000005,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,3.9542869431687464,291
71,Agency_13,SKU_20,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,0.0,281
70,Agency_17,SKU_04,340.587,2013-01-01,492612703,718394219,22.21973684,1749.295775,1615.518828,133.776947,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,7.64747442438658,256
69,Agency_48,SKU_28,0.0,2013-01-01,492612703,718394219,24.05289256,0.0,0.0,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0,158
68,Agency_45,SKU_05,260.6481,2013-01-01,492612703,718394219,30.81142857,1368.887961,1368.887961,0.0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0.0,246
67,Agency_50,SKU_01,1144.8,2013-01-01,492612703,718394219,24.07901235,1222.949469,1214.831647,8.117822,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,0.6637904676992015,301
75,Agency_51,SKU_03,3513.3534,2013-01-01,492612703,718394219,24.05289256,1331.090275,1230.196357,100.893918,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,7.579795292246426,262
85,Agency_07,SKU_02,514.512,2013-01-01,492612703,718394219,25.36,1132.55129,1045.527881,87.023409,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,7.68383823040809,299
42,Agency_41,SKU_04,1395.3204,2013-01-01,492612703,718394219,23.89354839,1704.9961440000002,1592.431345,112.564799,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,6.6020559281687135,283
40,Agency_31,SKU_03,527.481,2013-01-01,492612703,718394219,28.67435897,1272.3670220000001,1112.2395,160.127522,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,12.585010396473479,309
17,Agency_22,SKU_04,31.0554,2013-01-01,492612703,718394219,25.845238100000003,1742.1126760000002,1598.414189,143.698487,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.248518536122516,1
16,Agency_13,SKU_01,6269.508000000001,2013-01-01,492612703,718394219,22.21973684,1205.0137140000002,1123.5308380000001,81.482876,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,6.761987440750404,275
15,Agency_41,SKU_01,4324.104,2013-01-01,492612703,718394219,23.89354839,1133.284019,1069.996793,63.287226000000004,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.584409992461034,282
14,Agency_49,SKU_23,0.0,2013-01-01,492612703,718394219,24.05289256,0.0,0.0,0.0,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0.0,211
13,Agency_31,SKU_05,14.5053,2013-01-01,492612703,718394219,28.67435897,1468.521127,1443.306239,25.214888000000002,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,1.7170258933564533,310
12,Agency_31,SKU_02,23.868000000000002,2013-01-01,492612703,718394219,28.67435897,1102.188658,1082.072627,20.116031,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,1.825098711912167,311
11,Agency_20,SKU_04,1642.4217,2013-01-01,492612703,718394219,22.21973684,1740.68464,1591.968742,148.715898,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,8.543529056475158,102
10,Agency_53,SKU_04,2403.8541,2013-01-01,492612703,718394219,23.89354839,1730.7340550000001,1666.63685,64.097205,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,3.703469335154441,236
18,Agency_13,SKU_07,7.965,2013-01-01,492612703,718394219,22.21973684,1139.335933,1139.335933,0.0,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,0.0,280
9,Agency_48,SKU_05,1823.525772,2013-01-01,492612703,718394219,24.05289256,1323.676644,1234.5920210000002,89.084623,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,6.730089512707305,153
7,Agency_48,SKU_02,475.790396,2013-01-01,492612703,718394219,24.05289256,1212.326419,1199.161654,13.164765,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,1.08590927275668,154
6,Agency_31,SKU_01,126.36,2013-01-01,492612703,718394219,28.67435897,1150.0,1121.542097,28.457903,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,2.474600260869565,307
5,Agency_58,SKU_17,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,0.0,225
4,Agency_22,SKU_05,238.5387,2013-01-01,492612703,718394219,25.845238100000003,1310.1760570000001,1203.875711,106.30034599999999,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.11343982604927,3
3,Agency_48,SKU_07,28.32,2013-01-01,492612703,718394219,24.05289256,1143.50339,1143.50339,0.0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0.0,156
2,Agency_58,SKU_23,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,0.0,223
1,Agency_22,SKU_02,110.7,2013-01-01,492612703,718394219,25.845238100000003,1167.0,1067.2575,99.7425,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.546915167095117,4
174,Agency_32,SKU_04,3324.2697,2013-01-01,492612703,718394219,21.75438596,1644.3475310000001,1533.296261,111.05127,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,6.753515780965404,145
8,Agency_40,SKU_04,1.1502,2013-01-01,492612703,718394219,24.07901235,0.0,0.0,0.0,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0.0,313
41,Agency_51,SKU_07,12.8325,2013-01-01,492612703,718394219,24.05289256,1143.50339,1143.50339,0.0,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,0.0,265
19,Agency_38,SKU_01,7569.396,2013-01-01,492612703,718394219,22.21973684,1166.4895060000001,1117.044979,49.444527,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,4.238745976339713,267
21,Agency_31,SKU_04,1421.1999,2013-01-01,492612703,718394219,28.67435897,1814.164741,1531.567322,282.597419,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,15.577274357356721,308
39,Agency_31,SKU_08,9.2655,2013-01-01,492612703,718394219,28.67435897,1511.725352,1481.321349,30.404003000000003,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,2.011212086889709,312
38,Agency_51,SKU_01,3384.9359999999997,2013-01-01,492612703,718394219,24.05289256,1221.67324,1153.115267,68.557973,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,5.611809341096806,260
37,Agency_53,SKU_24,0.0,2013-01-01,492612703,718394219,23.89354839,0.0,0.0,0.0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.0,242
36,Agency_22,SKU_03,86.4612,2013-01-01,492612703,718394219,25.845238100000003,1258.729104,1156.645866,102.083238,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.11002444255869,2
35,Agency_40,SKU_18,1.0998,2013-01-01,492612703,718394219,24.07901235,1152.68617,1143.8175119999999,8.868658,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0.769390509821073,315
34,Agency_01,SKU_05,15.975,2013-01-01,492612703,718394219,17.072,1260.322817,1172.763381,87.559436,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.947381640556302,252
33,Agency_40,SKU_03,4.0608,2013-01-01,492612703,718394219,24.07901235,1228.803191,1228.803191,0.0,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0.0,314
32,Agency_38,SKU_05,4335.1038,2013-01-01,492612703,718394219,22.21973684,1295.143618,1119.308736,175.834882,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,13.57647750845806,270
20,Agency_41,SKU_02,3471.768,2013-01-01,492612703,718394219,23.89354839,1107.5318730000001,1045.39289,62.138982999999996,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.61058191776301,286
31,Agency_53,SKU_03,249.0624,2013-01-01,492612703,718394219,23.89354839,1259.762728,1255.490812,4.271916,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.33910480958442835,237
29,Agency_48,SKU_04,3539.939558,2013-01-01,492612703,718394219,24.05289256,1720.6646329999999,1410.4904060000001,310.174227,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,18.026419620144537,151
28,Agency_20,SKU_03,315.8118,2013-01-01,492612703,718394219,22.21973684,1256.305437,1135.741035,120.564402,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,9.596742834123386,103
27,Agency_38,SKU_02,3391.74,2013-01-01,492612703,718394219,22.21973684,1166.0218869999999,1123.549322,42.472565,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,3.642518675980909,271
26,Agency_13,SKU_05,1138.3785,2013-01-01,492612703,718394219,22.21973684,1295.778368,1207.88242,87.895948,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,6.783254773396558,278
25,Agency_01,SKU_01,80.676,2013-01-01,492612703,718394219,17.072,1141.5,1033.432731,108.067269,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,9.467128252299606,249
24,Agency_13,SKU_02,0.0,2013-01-01,492612703,718394219,22.21973684,0.0,0.0,0.0,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,0.0,279
23,Agency_41,SKU_05,2866.2345,2013-01-01,492612703,718394219,23.89354839,1260.007889,1189.759099,70.24879,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.575265886291605,285
22,Agency_38,SKU_07,65.9325,2013-01-01,492612703,718394219,22.21973684,1102.088253,1097.002373,5.08588,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,0.46147665453793757,274
30,Agency_01,SKU_02,78.408,2013-01-01,492612703,718394219,17.072,1074.157799,969.1862085000001,104.9715905,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,9.7724552759124,253
86,Agency_07,SKU_05,94.2525,2013-01-01,492612703,718394219,25.36,1324.847865,1211.293111,113.554754,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,8.571154243434584,298
44,Agency_13,SKU_04,1812.204,2013-01-01,492612703,718394219,22.21973684,1763.5018510000002,1623.003226,140.498625,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,7.96702452681463,276
88,Agency_55,SKU_04,1958.5989,2013-01-01,492612703,718394219,21.20731707,1735.6029780000001,1584.436801,151.166177,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,8.709720997033228,288
149,Agency_30,SKU_04,3124.3905,2013-01-01,492612703,718394219,26.40169492,1787.423423,1566.848242,220.57518100000001,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,12.340398931876368,120
148,Agency_57,SKU_07,126.555,2013-01-01,492612703,718394219,22.21973684,1134.702335,1115.323746,19.378589,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,1.7078125603751402,41
147,Agency_32,SKU_02,1895.724,2013-01-01,492612703,718394219,21.75438596,1111.016218,1082.4565460000001,28.559671999999996,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,2.570590018155792,148
146,Agency_34,SKU_22,0.5964,2013-01-01,492612703,718394219,24.6,2031.1795769999999,2031.1795769999999,0.0,12271,97222,0,0,1,0,0,0,0,0,0,0,0,0,0.0,111
145,Agency_12,SKU_01,9191.771999999999,2013-01-01,492612703,718394219,22.21973684,1205.459203,1100.188659,105.270544,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,8.732816816862446,76
144,Agency_57,SKU_01,7395.948,2013-01-01,492612703,718394219,22.21973684,1220.425184,1110.166349,110.258835,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,9.03446081296205,35
143,Agency_54,SKU_04,78.1497,2013-01-01,492612703,718394219,21.75438596,1749.384148,1741.903221,7.480927,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0.4276320331673658,113
142,Agency_18,SKU_01,0.54,2013-01-01,492612703,718394219,30.59489796,1201.125,1117.0375,84.0875,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,7.0007284837131865,139
151,Agency_32,SKU_05,2476.8918,2013-01-01,492612703,718394219,21.75438596,1273.52787,1152.598599,120.929271,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,9.495612451732212,147
141,Agency_10,SKU_03,1907.3916,2013-01-01,492612703,718394219,25.36,1295.209803,1196.3730289999999,98.836774,1716027,117463,0,0,1,0,0,0,0,0,0,0,0,0,7.630947030440288,133
139,Agency_46,SKU_04,3925.1853,2013-01-01,492612703,718394219,24.05289256,1722.803207,1303.032786,419.770421,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,24.36554676090756,317
138,Agency_30,SKU_06,22.355999999999998,2013-01-01,492612703,718394219,26.40169492,1076.359641,1076.359641,0.0,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,0.0,123
